fold_id,train_size,split_protocol,seed,g1,g2,g3,y_train
5,full,gene_level_disjoint_TVT,42,b2429,b3399,b4122,0
5,full,gene_level_disjoint_TVT,42,b1858,b2463,b2747,1
5,full,gene_level_disjoint_TVT,42,b3034,b3608,b3656,0
5,full,gene_level_disjoint_TVT,42,b1210,b1245,b1380,1
5,full,gene_level_disjoint_TVT,42,b0125,b1801,b3456,0
5,full,gene_level_disjoint_TVT,42,b0781,b2048,b3867,0
5,full,gene_level_disjoint_TVT,42,b2026,b2027,b2700,1
5,full,gene_level_disjoint_TVT,42,b1193,b1518,b2574,1
5,full,gene_level_disjoint_TVT,42,b1518,b2716,b3568,0
5,full,gene_level_disjoint_TVT,42,b0465,b0827,b3665,0
5,full,gene_level_disjoint_TVT,42,b1396,b1917,b2600,1
5,full,gene_level_disjoint_TVT,42,b0355,b1858,b3620,0
5,full,gene_level_disjoint_TVT,42,b1113,b2235,b2463,0
5,full,gene_level_disjoint_TVT,42,b2288,b3114,b4265,0
5,full,gene_level_disjoint_TVT,42,b0622,b0688,b2287,0
5,full,gene_level_disjoint_TVT,42,b0861,b3612,b3747,0
5,full,gene_level_disjoint_TVT,42,b0186,b1466,b3115,0
5,full,gene_level_disjoint_TVT,42,b1336,b1605,b2574,1
5,full,gene_level_disjoint_TVT,42,b0062,b0841,b1190,0
5,full,gene_level_disjoint_TVT,42,b1326,b1590,b2199,0
5,full,gene_level_disjoint_TVT,42,b0841,b1605,b3034,0
5,full,gene_level_disjoint_TVT,42,b1193,b2032,b2096,0
5,full,gene_level_disjoint_TVT,42,b1469,b3201,b3571,1
5,full,gene_level_disjoint_TVT,42,b1677,b3291,b3599,0
5,full,gene_level_disjoint_TVT,42,b0365,b0622,b0655,0
5,full,gene_level_disjoint_TVT,42,b0120,b0524,b2287,1
5,full,gene_level_disjoint_TVT,42,b0776,b1468,b2023,1
5,full,gene_level_disjoint_TVT,42,b0857,b3794,b3867,0
5,full,gene_level_disjoint_TVT,42,b1677,b2199,b4239,0
5,full,gene_level_disjoint_TVT,42,b1732,b2235,b4198,0
5,full,gene_level_disjoint_TVT,42,b1469,b3789,b3794,0
5,full,gene_level_disjoint_TVT,42,b0002,b0639,b0750,1
5,full,gene_level_disjoint_TVT,42,b0425,b0825,b4067,0
5,full,gene_level_disjoint_TVT,42,b1190,b2281,b3656,0
5,full,gene_level_disjoint_TVT,42,b0366,b1245,b4289,0
5,full,gene_level_disjoint_TVT,42,b2502,b3469,b3709,0
5,full,gene_level_disjoint_TVT,42,b2287,b3885,b4265,0
5,full,gene_level_disjoint_TVT,42,b2020,b2265,b3628,1
5,full,gene_level_disjoint_TVT,42,b0655,b2818,b3829,1
5,full,gene_level_disjoint_TVT,42,b0403,b0597,b1465,0
5,full,gene_level_disjoint_TVT,42,b1919,b2492,b3770,1
5,full,gene_level_disjoint_TVT,42,b2284,b2582,b4159,0
5,full,gene_level_disjoint_TVT,42,b0261,b2199,b2297,0
5,full,gene_level_disjoint_TVT,42,b0781,b1093,b3589,1
5,full,gene_level_disjoint_TVT,42,b1745,b2023,b2995,1
5,full,gene_level_disjoint_TVT,42,b0650,b0657,b1590,0
5,full,gene_level_disjoint_TVT,42,b2027,b2097,b2582,0
5,full,gene_level_disjoint_TVT,42,b0465,b1054,b2492,0
5,full,gene_level_disjoint_TVT,42,b0142,b1745,b3399,1
5,full,gene_level_disjoint_TVT,42,b1059,b1468,b2937,0
5,full,gene_level_disjoint_TVT,42,b3568,b3589,b4233,0
5,full,gene_level_disjoint_TVT,42,b1054,b2700,b4233,0
5,full,gene_level_disjoint_TVT,42,b2146,b2344,b2668,0
5,full,gene_level_disjoint_TVT,42,b0186,b1308,b2841,0
5,full,gene_level_disjoint_TVT,42,b1054,b2563,b3429,0
5,full,gene_level_disjoint_TVT,42,b0750,b2528,b3196,1
5,full,gene_level_disjoint_TVT,42,b1466,b2802,b3662,0
5,full,gene_level_disjoint_TVT,42,b0085,b0212,b4233,1
5,full,gene_level_disjoint_TVT,42,b0402,b1380,b3581,0
5,full,gene_level_disjoint_TVT,42,b0311,b0572,b4513,0
5,full,gene_level_disjoint_TVT,42,b0425,b0679,b1059,0
5,full,gene_level_disjoint_TVT,42,b0085,b2587,b3460,1
5,full,gene_level_disjoint_TVT,42,b1054,b1521,b2947,0
5,full,gene_level_disjoint_TVT,42,b0979,b2996,b4254,0
5,full,gene_level_disjoint_TVT,42,b0341,b1677,b4352,0
5,full,gene_level_disjoint_TVT,42,b0592,b2048,b2297,0
5,full,gene_level_disjoint_TVT,42,b0030,b1709,b3619,0
5,full,gene_level_disjoint_TVT,42,b2297,b3870,b4093,1
5,full,gene_level_disjoint_TVT,42,b1393,b3196,b4129,1
5,full,gene_level_disjoint_TVT,42,b0543,b1744,b2818,1
5,full,gene_level_disjoint_TVT,42,b0577,b1288,b3867,1
5,full,gene_level_disjoint_TVT,42,b1468,b2206,b3429,0
5,full,gene_level_disjoint_TVT,42,b1394,b1518,b2924,0
5,full,gene_level_disjoint_TVT,42,b1818,b2502,b2528,0
5,full,gene_level_disjoint_TVT,42,b0425,b1764,b3581,0
5,full,gene_level_disjoint_TVT,42,b0353,b0698,b2297,0
5,full,gene_level_disjoint_TVT,42,b0030,b1518,b2868,0
5,full,gene_level_disjoint_TVT,42,b1308,b3748,b3789,0
5,full,gene_level_disjoint_TVT,42,b0142,b3599,b4513,1
5,full,gene_level_disjoint_TVT,42,b0120,b1858,b2147,0
5,full,gene_level_disjoint_TVT,42,b0402,b0933,b3870,1
5,full,gene_level_disjoint_TVT,42,b0632,b1605,b3860,0
5,full,gene_level_disjoint_TVT,42,b0577,b1465,b3581,0
5,full,gene_level_disjoint_TVT,42,b0402,b2924,b4288,0
5,full,gene_level_disjoint_TVT,42,b2029,b2716,b3748,0
5,full,gene_level_disjoint_TVT,42,b1014,b1521,b3789,0
5,full,gene_level_disjoint_TVT,42,b0030,b1336,b4233,0
5,full,gene_level_disjoint_TVT,42,b1521,b3568,b3608,0
5,full,gene_level_disjoint_TVT,42,b2034,b2048,b3578,0
5,full,gene_level_disjoint_TVT,42,b0142,b1093,b3256,1
5,full,gene_level_disjoint_TVT,42,b3201,b3571,b3656,1
5,full,gene_level_disjoint_TVT,42,b2463,b2700,b3867,0
5,full,gene_level_disjoint_TVT,42,b0469,b3028,b3336,0
5,full,gene_level_disjoint_TVT,42,b0632,b1764,b1818,0
5,full,gene_level_disjoint_TVT,42,b0150,b1394,b2912,0
5,full,gene_level_disjoint_TVT,42,b0349,b0577,b0825,0
5,full,gene_level_disjoint_TVT,42,b2988,b3925,b4122,0
5,full,gene_level_disjoint_TVT,42,b0366,b1059,b2996,0
5,full,gene_level_disjoint_TVT,42,b0709,b1521,b2165,0
5,full,gene_level_disjoint_TVT,42,b2053,b2097,b3845,0
5,full,gene_level_disjoint_TVT,42,b0750,b2029,b4198,1
5,full,gene_level_disjoint_TVT,42,b0002,b2716,b2937,0
5,full,gene_level_disjoint_TVT,42,b2034,b3428,b4122,0
5,full,gene_level_disjoint_TVT,42,b1210,b2912,b4265,1
5,full,gene_level_disjoint_TVT,42,b2288,b2873,b3571,0
5,full,gene_level_disjoint_TVT,42,b0657,b1590,b2344,0
5,full,gene_level_disjoint_TVT,42,b2020,b2025,b3748,1
5,full,gene_level_disjoint_TVT,42,b3028,b3255,b4289,1
5,full,gene_level_disjoint_TVT,42,b1193,b2053,b2221,0
5,full,gene_level_disjoint_TVT,42,b1518,b3399,b4288,0
5,full,gene_level_disjoint_TVT,42,b0577,b3034,b4265,0
5,full,gene_level_disjoint_TVT,42,b0874,b2700,b3359,0
5,full,gene_level_disjoint_TVT,42,b0688,b1801,b3589,0
5,full,gene_level_disjoint_TVT,42,b1288,b4208,b4265,1
5,full,gene_level_disjoint_TVT,42,b0781,b1033,b3925,0
5,full,gene_level_disjoint_TVT,42,b0311,b1468,b2747,1
5,full,gene_level_disjoint_TVT,42,b0765,b2344,b4167,0
5,full,gene_level_disjoint_TVT,42,b2366,b2600,b4239,1
5,full,gene_level_disjoint_TVT,42,b0261,b0874,b3571,0
5,full,gene_level_disjoint_TVT,42,b2146,b2206,b3115,0
5,full,gene_level_disjoint_TVT,42,b1245,b2700,b2912,0
5,full,gene_level_disjoint_TVT,42,b0120,b4159,b4352,0
5,full,gene_level_disjoint_TVT,42,b0414,b0933,b2097,1
5,full,gene_level_disjoint_TVT,42,b0605,b2721,b4352,0
5,full,gene_level_disjoint_TVT,42,b2600,b2817,b3883,1
5,full,gene_level_disjoint_TVT,42,b0813,b3791,b4288,0
5,full,gene_level_disjoint_TVT,42,b0933,b2528,b3599,0
5,full,gene_level_disjoint_TVT,42,b1603,b2937,b3628,0
5,full,gene_level_disjoint_TVT,42,b0657,b0662,b3581,0
5,full,gene_level_disjoint_TVT,42,b0776,b2026,b3791,1
5,full,gene_level_disjoint_TVT,42,b1059,b1872,b4067,0
5,full,gene_level_disjoint_TVT,42,b0353,b0572,b1917,0
5,full,gene_level_disjoint_TVT,42,b1330,b1818,b4265,0
5,full,gene_level_disjoint_TVT,42,b1193,b2979,b2996,0
5,full,gene_level_disjoint_TVT,42,b3291,b3656,b4122,0
5,full,gene_level_disjoint_TVT,42,b2034,b3115,b3612,0
5,full,gene_level_disjoint_TVT,42,b0414,b2025,b4288,1
5,full,gene_level_disjoint_TVT,42,b1917,b2747,b3213,1
5,full,gene_level_disjoint_TVT,42,b0242,b1092,b1193,1
5,full,gene_level_disjoint_TVT,42,b0171,b0452,b4289,0
5,full,gene_level_disjoint_TVT,42,b1341,b1465,b2265,0
5,full,gene_level_disjoint_TVT,42,b0933,b2988,b3403,0
5,full,gene_level_disjoint_TVT,42,b0120,b0604,b3456,0
5,full,gene_level_disjoint_TVT,42,b0759,b3450,b3748,0
5,full,gene_level_disjoint_TVT,42,b2097,b3374,b3599,0
5,full,gene_level_disjoint_TVT,42,b2206,b2265,b4254,0
5,full,gene_level_disjoint_TVT,42,b0604,b2465,b2965,0
5,full,gene_level_disjoint_TVT,42,b0577,b0813,b3208,0
5,full,gene_level_disjoint_TVT,42,b1396,b2096,b4239,0
5,full,gene_level_disjoint_TVT,42,b0414,b2587,b2721,1
5,full,gene_level_disjoint_TVT,42,b1330,b2379,b3571,0
5,full,gene_level_disjoint_TVT,42,b0421,b1603,b3747,1
5,full,gene_level_disjoint_TVT,42,b0679,b0709,b1469,0
5,full,gene_level_disjoint_TVT,42,b1466,b1517,b2817,0
5,full,gene_level_disjoint_TVT,42,b1858,b2465,b2716,0
5,full,gene_level_disjoint_TVT,42,b0366,b1190,b3374,0
5,full,gene_level_disjoint_TVT,42,b2668,b3829,b3925,0
5,full,gene_level_disjoint_TVT,42,b1393,b3196,b3399,1
5,full,gene_level_disjoint_TVT,42,b1917,b3403,b3665,0
5,full,gene_level_disjoint_TVT,42,b0874,b3619,b3870,1
5,full,gene_level_disjoint_TVT,42,b1093,b2165,b4039,1
5,full,gene_level_disjoint_TVT,42,b0068,b1380,b1590,0
5,full,gene_level_disjoint_TVT,42,b2048,b2203,b2287,0
5,full,gene_level_disjoint_TVT,42,b0776,b1054,b3747,1
5,full,gene_level_disjoint_TVT,42,b1990,b3619,b3620,0
5,full,gene_level_disjoint_TVT,42,b1033,b1745,b4122,0
5,full,gene_level_disjoint_TVT,42,b1326,b1329,b1336,0
5,full,gene_level_disjoint_TVT,42,b0365,b0630,b2912,0
5,full,gene_level_disjoint_TVT,42,b0662,b2221,b2502,0
5,full,gene_level_disjoint_TVT,42,b2492,b2587,b3201,1
5,full,gene_level_disjoint_TVT,42,b0197,b2023,b2366,1
5,full,gene_level_disjoint_TVT,42,b2344,b4039,b4093,0
5,full,gene_level_disjoint_TVT,42,b1393,b3469,b4198,0
5,full,gene_level_disjoint_TVT,42,b1465,b1590,b2281,0
5,full,gene_level_disjoint_TVT,42,b0604,b0861,b2150,0
5,full,gene_level_disjoint_TVT,42,b0657,b2937,b3255,1
5,full,gene_level_disjoint_TVT,42,b3291,b3359,b3794,0
5,full,gene_level_disjoint_TVT,42,b2989,b3608,b4122,0
5,full,gene_level_disjoint_TVT,42,b0002,b2029,b4036,0
5,full,gene_level_disjoint_TVT,42,b0365,b1308,b2097,0
5,full,gene_level_disjoint_TVT,42,b2284,b2747,b2989,1
5,full,gene_level_disjoint_TVT,42,b1308,b1518,b3860,0
5,full,gene_level_disjoint_TVT,42,b1208,b2502,b3619,1
5,full,gene_level_disjoint_TVT,42,b1208,b1709,b3650,1
5,full,gene_level_disjoint_TVT,42,b0004,b2165,b3469,1
5,full,gene_level_disjoint_TVT,42,b1245,b2720,b4513,0
5,full,gene_level_disjoint_TVT,42,b0592,b0650,b3612,0
5,full,gene_level_disjoint_TVT,42,b1113,b3399,b3578,0
5,full,gene_level_disjoint_TVT,42,b0979,b2284,b2441,0
5,full,gene_level_disjoint_TVT,42,b0212,b0655,b2027,0
5,full,gene_level_disjoint_TVT,42,b1709,b2988,b4481,0
5,full,gene_level_disjoint_TVT,42,b2020,b2053,b2747,1
5,full,gene_level_disjoint_TVT,42,b0765,b2147,b2297,0
5,full,gene_level_disjoint_TVT,42,b0341,b2508,b4288,0
5,full,gene_level_disjoint_TVT,42,b3116,b3736,b4288,0
5,full,gene_level_disjoint_TVT,42,b0781,b1764,b3925,0
5,full,gene_level_disjoint_TVT,42,b1468,b2035,b2787,0
5,full,gene_level_disjoint_TVT,42,b2029,b2199,b2265,0
5,full,gene_level_disjoint_TVT,42,b0524,b2721,b3805,1
5,full,gene_level_disjoint_TVT,42,b1380,b2965,b3870,1
5,full,gene_level_disjoint_TVT,42,b0827,b1208,b4289,1
5,full,gene_level_disjoint_TVT,42,b0355,b0543,b2441,0
5,full,gene_level_disjoint_TVT,42,b1801,b1818,b2023,1
5,full,gene_level_disjoint_TVT,42,b1677,b2034,b2587,0
5,full,gene_level_disjoint_TVT,42,b2022,b2747,b3336,1
5,full,gene_level_disjoint_TVT,42,b1337,b2563,b2687,1
5,full,gene_level_disjoint_TVT,42,b2146,b2542,b4481,0
5,full,gene_level_disjoint_TVT,42,b2206,b2265,b3213,0
5,full,gene_level_disjoint_TVT,42,b2027,b2097,b3034,0
5,full,gene_level_disjoint_TVT,42,b3665,b3791,b4288,0
5,full,gene_level_disjoint_TVT,42,b0120,b2165,b3642,1
5,full,gene_level_disjoint_TVT,42,b2465,b2947,b3619,0
5,full,gene_level_disjoint_TVT,42,b0421,b1990,b2265,1
5,full,gene_level_disjoint_TVT,42,b2165,b3208,b3365,0
5,full,gene_level_disjoint_TVT,42,b0933,b1014,b3403,0
5,full,gene_level_disjoint_TVT,42,b0242,b2528,b4093,1
5,full,gene_level_disjoint_TVT,42,b0653,b0781,b1193,0
5,full,gene_level_disjoint_TVT,42,b1033,b1193,b2868,0
5,full,gene_level_disjoint_TVT,42,b0524,b0543,b2679,1
5,full,gene_level_disjoint_TVT,42,b0465,b0630,b2818,1
5,full,gene_level_disjoint_TVT,42,b0120,b2035,b2150,0
5,full,gene_level_disjoint_TVT,42,b0524,b0933,b1818,1
5,full,gene_level_disjoint_TVT,42,b0632,b1469,b2817,0
5,full,gene_level_disjoint_TVT,42,b0630,b2053,b3608,0
5,full,gene_level_disjoint_TVT,42,b0171,b0688,b3665,0
5,full,gene_level_disjoint_TVT,42,b1764,b2912,b3829,0
5,full,gene_level_disjoint_TVT,42,b1818,b2587,b3116,0
5,full,gene_level_disjoint_TVT,42,b0085,b1190,b1732,1
5,full,gene_level_disjoint_TVT,42,b2147,b3460,b3540,0
5,full,gene_level_disjoint_TVT,42,b2165,b3456,b3860,0
5,full,gene_level_disjoint_TVT,42,b0657,b3860,b4481,0
5,full,gene_level_disjoint_TVT,42,b0604,b1092,b1599,1
5,full,gene_level_disjoint_TVT,42,b0653,b1469,b3709,0
5,full,gene_level_disjoint_TVT,42,b1393,b3736,b3959,1
5,full,gene_level_disjoint_TVT,42,b3196,b3336,b4265,1
5,full,gene_level_disjoint_TVT,42,b0841,b3642,b3829,1
5,full,gene_level_disjoint_TVT,42,b0116,b0423,b3114,1
5,full,gene_level_disjoint_TVT,42,b0085,b3608,b3794,1
5,full,gene_level_disjoint_TVT,42,b0425,b0684,b2097,0
5,full,gene_level_disjoint_TVT,42,b2542,b3469,b4476,0
5,full,gene_level_disjoint_TVT,42,b1465,b3124,b3571,0
5,full,gene_level_disjoint_TVT,42,b1744,b2048,b2563,0
5,full,gene_level_disjoint_TVT,42,b0469,b1014,b2508,0
5,full,gene_level_disjoint_TVT,42,b0657,b1288,b2492,1
5,full,gene_level_disjoint_TVT,42,b0403,b0425,b0632,0
5,full,gene_level_disjoint_TVT,42,b0366,b1493,b2463,0
5,full,gene_level_disjoint_TVT,42,b1732,b2429,b2501,0
5,full,gene_level_disjoint_TVT,42,b0650,b1208,b2165,1
5,full,gene_level_disjoint_TVT,42,b0421,b0759,b3399,1
5,full,gene_level_disjoint_TVT,42,b2965,b3336,b4198,0
5,full,gene_level_disjoint_TVT,42,b0765,b2787,b2989,0
5,full,gene_level_disjoint_TVT,42,b1193,b1518,b2029,0
5,full,gene_level_disjoint_TVT,42,b0261,b1590,b2988,0
5,full,gene_level_disjoint_TVT,42,b1855,b2917,b3794,0
5,full,gene_level_disjoint_TVT,42,b1393,b3540,b3568,0
5,full,gene_level_disjoint_TVT,42,b0698,b1092,b3456,1
5,full,gene_level_disjoint_TVT,42,b1704,b2288,b4159,0
5,full,gene_level_disjoint_TVT,42,b0979,b3028,b3196,1
5,full,gene_level_disjoint_TVT,42,b2221,b2281,b2508,0
5,full,gene_level_disjoint_TVT,42,b0116,b2988,b3213,0
5,full,gene_level_disjoint_TVT,42,b0004,b0421,b1709,1
5,full,gene_level_disjoint_TVT,42,b1113,b3255,b4289,1
5,full,gene_level_disjoint_TVT,42,b0604,b1599,b3665,0
5,full,gene_level_disjoint_TVT,42,b0653,b1059,b2979,0
5,full,gene_level_disjoint_TVT,42,b0465,b3115,b3867,0
5,full,gene_level_disjoint_TVT,42,b1033,b1394,b2463,0
5,full,gene_level_disjoint_TVT,42,b4198,b4242,b4481,0
5,full,gene_level_disjoint_TVT,42,b1704,b2288,b2802,0
5,full,gene_level_disjoint_TVT,42,b0827,b3612,b3747,0
5,full,gene_level_disjoint_TVT,42,b2721,b3374,b3709,0
5,full,gene_level_disjoint_TVT,42,b0524,b3114,b3115,1
5,full,gene_level_disjoint_TVT,42,b0657,b2789,b4159,0
5,full,gene_level_disjoint_TVT,42,b1744,b2022,b2165,1
5,full,gene_level_disjoint_TVT,42,b0613,b2817,b3959,1
5,full,gene_level_disjoint_TVT,42,b1093,b3399,b3748,1
5,full,gene_level_disjoint_TVT,42,b2587,b3059,b3939,1
5,full,gene_level_disjoint_TVT,42,b1014,b2265,b3662,0
5,full,gene_level_disjoint_TVT,42,b2366,b3116,b3571,0
5,full,gene_level_disjoint_TVT,42,b3578,b3599,b4198,0
5,full,gene_level_disjoint_TVT,42,b2053,b2744,b3747,0
5,full,gene_level_disjoint_TVT,42,b0242,b0353,b0355,1
5,full,gene_level_disjoint_TVT,42,b1190,b1193,b3540,0
5,full,gene_level_disjoint_TVT,42,b2020,b2053,b4242,1
5,full,gene_level_disjoint_TVT,42,b1192,b1250,b1337,0
5,full,gene_level_disjoint_TVT,42,b2687,b4198,b4289,1
5,full,gene_level_disjoint_TVT,42,b0353,b1465,b2463,0
5,full,gene_level_disjoint_TVT,42,b0116,b1337,b3770,1
5,full,gene_level_disjoint_TVT,42,b1097,b2281,b3619,0
5,full,gene_level_disjoint_TVT,42,b0125,b1393,b3365,0
5,full,gene_level_disjoint_TVT,42,b1677,b2206,b4198,0
5,full,gene_level_disjoint_TVT,42,b0465,b0524,b3619,1
5,full,gene_level_disjoint_TVT,42,b0242,b0592,b2574,1
5,full,gene_level_disjoint_TVT,42,b0425,b2288,b3456,0
5,full,gene_level_disjoint_TVT,42,b0485,b2542,b3892,0
5,full,gene_level_disjoint_TVT,42,b0928,b1396,b1468,0
5,full,gene_level_disjoint_TVT,42,b0004,b0857,b2744,1
5,full,gene_level_disjoint_TVT,42,b0632,b0933,b2235,0
5,full,gene_level_disjoint_TVT,42,b0684,b2020,b3996,1
5,full,gene_level_disjoint_TVT,42,b0261,b2996,b3736,0
5,full,gene_level_disjoint_TVT,42,b0622,b2873,b3748,0
5,full,gene_level_disjoint_TVT,42,b2502,b2687,b3256,1
5,full,gene_level_disjoint_TVT,42,b0613,b2032,b2802,0
5,full,gene_level_disjoint_TVT,42,b2297,b2720,b3469,0
5,full,gene_level_disjoint_TVT,42,b0688,b1337,b3892,0
5,full,gene_level_disjoint_TVT,42,b0653,b3599,b3829,0
5,full,gene_level_disjoint_TVT,42,b0353,b0776,b3255,1
5,full,gene_level_disjoint_TVT,42,b0150,b1704,b2097,0
5,full,gene_level_disjoint_TVT,42,b0465,b0613,b2937,0
5,full,gene_level_disjoint_TVT,42,b0085,b2199,b3628,1
5,full,gene_level_disjoint_TVT,42,b1394,b2924,b4093,0
5,full,gene_level_disjoint_TVT,42,b0781,b1288,b2587,1
5,full,gene_level_disjoint_TVT,42,b0002,b0186,b1250,0
5,full,gene_level_disjoint_TVT,42,b0655,b2947,b3291,0
5,full,gene_level_disjoint_TVT,42,b2027,b2029,b4476,0
5,full,gene_level_disjoint_TVT,42,b0311,b2034,b2284,0
5,full,gene_level_disjoint_TVT,42,b2288,b3256,b3883,1
5,full,gene_level_disjoint_TVT,42,b2574,b3456,b3619,1
5,full,gene_level_disjoint_TVT,42,b0980,b1341,b3794,0
5,full,gene_level_disjoint_TVT,42,b2465,b2700,b3870,1
5,full,gene_level_disjoint_TVT,42,b0002,b0031,b1587,1
5,full,gene_level_disjoint_TVT,42,b0679,b3805,b4232,1
5,full,gene_level_disjoint_TVT,42,b2582,b3256,b4287,1
5,full,gene_level_disjoint_TVT,42,b0765,b2942,b4288,1
5,full,gene_level_disjoint_TVT,42,b0698,b0968,b1919,0
5,full,gene_level_disjoint_TVT,42,b0423,b1093,b1193,1
5,full,gene_level_disjoint_TVT,42,b2020,b2048,b2563,1
5,full,gene_level_disjoint_TVT,42,b1192,b2206,b2297,0
5,full,gene_level_disjoint_TVT,42,b0062,b0980,b3116,0
