fold_id,train_size,split_protocol,seed,g1,g2,g3,y_train
3,full,gene_level_disjoint_TVT,42,b0935,b3451,b3714,0
3,full,gene_level_disjoint_TVT,42,b0179,b1277,b2039,1
3,full,gene_level_disjoint_TVT,42,b2780,b3779,b3812,1
3,full,gene_level_disjoint_TVT,42,b1854,b3991,b4192,1
3,full,gene_level_disjoint_TVT,42,b1589,b1927,b4382,0
3,full,gene_level_disjoint_TVT,42,b0368,b1907,b3622,0
3,full,gene_level_disjoint_TVT,42,b0588,b3734,b4467,0
3,full,gene_level_disjoint_TVT,42,b0521,b2877,b3519,0
3,full,gene_level_disjoint_TVT,42,b0114,b0822,b4084,0
3,full,gene_level_disjoint_TVT,42,b0110,b0238,b2883,0
3,full,gene_level_disjoint_TVT,42,b0935,b2780,b4088,1
3,full,gene_level_disjoint_TVT,42,b1463,b2091,b2877,0
3,full,gene_level_disjoint_TVT,42,b0463,b1225,b2132,0
3,full,gene_level_disjoint_TVT,42,b3182,b3488,b3714,0
3,full,gene_level_disjoint_TVT,42,b0907,b3366,b3812,0
3,full,gene_level_disjoint_TVT,42,b0344,b2153,b3093,1
3,full,gene_level_disjoint_TVT,42,b0036,b0896,b2579,0
3,full,gene_level_disjoint_TVT,42,b0509,b3812,b3877,0
3,full,gene_level_disjoint_TVT,42,b0032,b1189,b3198,1
3,full,gene_level_disjoint_TVT,42,b2033,b2997,b3752,0
3,full,gene_level_disjoint_TVT,42,b0411,b0895,b3579,0
3,full,gene_level_disjoint_TVT,42,b1440,b4123,b4464,0
3,full,gene_level_disjoint_TVT,42,b0511,b1701,b2039,0
3,full,gene_level_disjoint_TVT,42,b0114,b0411,b2507,1
3,full,gene_level_disjoint_TVT,42,b0174,b1215,b3877,1
3,full,gene_level_disjoint_TVT,42,b0973,b1012,b1600,0
3,full,gene_level_disjoint_TVT,42,b2254,b2925,b4213,0
3,full,gene_level_disjoint_TVT,42,b1589,b2925,b3617,0
3,full,gene_level_disjoint_TVT,42,b1107,b1215,b4169,1
3,full,gene_level_disjoint_TVT,42,b0896,b2103,b3001,1
3,full,gene_level_disjoint_TVT,42,b1317,b3617,b4209,0
3,full,gene_level_disjoint_TVT,42,b0312,b2715,b3360,1
3,full,gene_level_disjoint_TVT,42,b1479,b1900,b3670,0
3,full,gene_level_disjoint_TVT,42,b0090,b0936,b2530,1
3,full,gene_level_disjoint_TVT,42,b0003,b2232,b2264,1
3,full,gene_level_disjoint_TVT,42,b0896,b0931,b1226,0
3,full,gene_level_disjoint_TVT,42,b0463,b1474,b4382,0
3,full,gene_level_disjoint_TVT,42,b0383,b2393,b3093,0
3,full,gene_level_disjoint_TVT,42,b0063,b1277,b2490,1
3,full,gene_level_disjoint_TVT,42,b0641,b0935,b2263,1
3,full,gene_level_disjoint_TVT,42,b1535,b1748,b4383,0
3,full,gene_level_disjoint_TVT,42,b2579,b3553,b4084,0
3,full,gene_level_disjoint_TVT,42,b1444,b3916,b4464,0
3,full,gene_level_disjoint_TVT,42,b3475,b3793,b4088,0
3,full,gene_level_disjoint_TVT,42,b2315,b2481,b2484,1
3,full,gene_level_disjoint_TVT,42,b0677,b0931,b3453,0
3,full,gene_level_disjoint_TVT,42,b0509,b2780,b3804,1
3,full,gene_level_disjoint_TVT,42,b0114,b1748,b3176,1
3,full,gene_level_disjoint_TVT,42,b2764,b4106,b4467,1
3,full,gene_level_disjoint_TVT,42,b0333,b0903,b2827,1
3,full,gene_level_disjoint_TVT,42,b0401,b0508,b1694,0
3,full,gene_level_disjoint_TVT,42,b2103,b3786,b4139,1
3,full,gene_level_disjoint_TVT,42,b0936,b1107,b3542,0
3,full,gene_level_disjoint_TVT,42,b0049,b0475,b3607,1
3,full,gene_level_disjoint_TVT,42,b1589,b3958,b4213,1
3,full,gene_level_disjoint_TVT,42,b0764,b1440,b3488,0
3,full,gene_level_disjoint_TVT,42,b0509,b0907,b3752,0
3,full,gene_level_disjoint_TVT,42,b0463,b0903,b4015,0
3,full,gene_level_disjoint_TVT,42,b0936,b2393,b3198,1
3,full,gene_level_disjoint_TVT,42,b0588,b3058,b4382,1
3,full,gene_level_disjoint_TVT,42,b0508,b4152,b4209,0
3,full,gene_level_disjoint_TVT,42,b1010,b2293,b3553,0
3,full,gene_level_disjoint_TVT,42,b0185,b0475,b1682,1
3,full,gene_level_disjoint_TVT,42,b1134,b2047,b4194,0
3,full,gene_level_disjoint_TVT,42,b0763,b1907,b2715,0
3,full,gene_level_disjoint_TVT,42,b0593,b1694,b2153,1
3,full,gene_level_disjoint_TVT,42,b2254,b2780,b4467,1
3,full,gene_level_disjoint_TVT,42,b0032,b1206,b3917,0
3,full,gene_level_disjoint_TVT,42,b0895,b1982,b3786,0
3,full,gene_level_disjoint_TVT,42,b0493,b2179,b2997,0
3,full,gene_level_disjoint_TVT,42,b1189,b1301,b4095,0
3,full,gene_level_disjoint_TVT,42,b0896,b1918,b4192,0
3,full,gene_level_disjoint_TVT,42,b2051,b2283,b2715,0
3,full,gene_level_disjoint_TVT,42,b0368,b0509,b4169,0
3,full,gene_level_disjoint_TVT,42,b0032,b0474,b0723,0
3,full,gene_level_disjoint_TVT,42,b1907,b2175,b2254,0
3,full,gene_level_disjoint_TVT,42,b0063,b0124,b2232,0
3,full,gene_level_disjoint_TVT,42,b3991,b4106,b4213,1
3,full,gene_level_disjoint_TVT,42,b1011,b4015,b4383,0
3,full,gene_level_disjoint_TVT,42,b0067,b2676,b2877,0
3,full,gene_level_disjoint_TVT,42,b0054,b1319,b2039,1
3,full,gene_level_disjoint_TVT,42,b1091,b1733,b1927,1
3,full,gene_level_disjoint_TVT,42,b0826,b0829,b2156,0
3,full,gene_level_disjoint_TVT,42,b0185,b2283,b2435,1
3,full,gene_level_disjoint_TVT,42,b0376,b2521,b3412,1
3,full,gene_level_disjoint_TVT,42,b0508,b3350,b3849,0
3,full,gene_level_disjoint_TVT,42,b0978,b1011,b1091,1
3,full,gene_level_disjoint_TVT,42,b0356,b2670,b2883,0
3,full,gene_level_disjoint_TVT,42,b0003,b1985,b2033,1
3,full,gene_level_disjoint_TVT,42,b0474,b3225,b4267,0
3,full,gene_level_disjoint_TVT,42,b0383,b1226,b1589,0
3,full,gene_level_disjoint_TVT,42,b0067,b2727,b2913,0
3,full,gene_level_disjoint_TVT,42,b0474,b3517,b4193,0
3,full,gene_level_disjoint_TVT,42,b0114,b0238,b2827,1
3,full,gene_level_disjoint_TVT,42,b1010,b1226,b4117,0
3,full,gene_level_disjoint_TVT,42,b0907,b1296,b2794,0
3,full,gene_level_disjoint_TVT,42,b2156,b2467,b4194,0
3,full,gene_level_disjoint_TVT,42,b2934,b3058,b4291,1
3,full,gene_level_disjoint_TVT,42,b2039,b2764,b3182,1
3,full,gene_level_disjoint_TVT,42,b0049,b0896,b4095,0
3,full,gene_level_disjoint_TVT,42,b2315,b3849,b3991,1
3,full,gene_level_disjoint_TVT,42,b2232,b2490,b2913,0
3,full,gene_level_disjoint_TVT,42,b2904,b3880,b3909,0
3,full,gene_level_disjoint_TVT,42,b0763,b1600,b1617,0
3,full,gene_level_disjoint_TVT,42,b1850,b1992,b2261,0
3,full,gene_level_disjoint_TVT,42,b0049,b0180,b2997,1
3,full,gene_level_disjoint_TVT,42,b3781,b3849,b3916,0
3,full,gene_level_disjoint_TVT,42,b2934,b2997,b4407,1
3,full,gene_level_disjoint_TVT,42,b0151,b1748,b4374,0
3,full,gene_level_disjoint_TVT,42,b2263,b2264,b4117,0
3,full,gene_level_disjoint_TVT,42,b1589,b2738,b3350,0
3,full,gene_level_disjoint_TVT,42,b1107,b3350,b3714,0
3,full,gene_level_disjoint_TVT,42,b1900,b2415,b3622,0
3,full,gene_level_disjoint_TVT,42,b0415,b2484,b3876,1
3,full,gene_level_disjoint_TVT,42,b2260,b3734,b3877,0
3,full,gene_level_disjoint_TVT,42,b0903,b1873,b2148,0
3,full,gene_level_disjoint_TVT,42,b0822,b4123,b4407,1
3,full,gene_level_disjoint_TVT,42,b0935,b2065,b2490,0
3,full,gene_level_disjoint_TVT,42,b1535,b2232,b2727,0
3,full,gene_level_disjoint_TVT,42,b3722,b4153,b4298,0
3,full,gene_level_disjoint_TVT,42,b2485,b2794,b4117,0
3,full,gene_level_disjoint_TVT,42,b0348,b1440,b2727,0
3,full,gene_level_disjoint_TVT,42,b0348,b0493,b4088,0
3,full,gene_level_disjoint_TVT,42,b1463,b2923,b3117,0
3,full,gene_level_disjoint_TVT,42,b1107,b2263,b2925,0
3,full,gene_level_disjoint_TVT,42,b0048,b0763,b1474,0
3,full,gene_level_disjoint_TVT,42,b0624,b3824,b4041,0
3,full,gene_level_disjoint_TVT,42,b2293,b2780,b4041,1
3,full,gene_level_disjoint_TVT,42,b1476,b2378,b3806,0
3,full,gene_level_disjoint_TVT,42,b0764,b2490,b4084,0
3,full,gene_level_disjoint_TVT,42,b0103,b2877,b3225,1
3,full,gene_level_disjoint_TVT,42,b1617,b3182,b4139,0
3,full,gene_level_disjoint_TVT,42,b0151,b0411,b0624,0
3,full,gene_level_disjoint_TVT,42,b2293,b3453,b3781,0
3,full,gene_level_disjoint_TVT,42,b2417,b3517,b3553,0
3,full,gene_level_disjoint_TVT,42,b0903,b3198,b3451,1
3,full,gene_level_disjoint_TVT,42,b0386,b1134,b2934,1
3,full,gene_level_disjoint_TVT,42,b1900,b3566,b3844,0
3,full,gene_level_disjoint_TVT,42,b1301,b2515,b4117,1
3,full,gene_level_disjoint_TVT,42,b0344,b2039,b2925,0
3,full,gene_level_disjoint_TVT,42,b0896,b3475,b3670,0
3,full,gene_level_disjoint_TVT,42,b0149,b1010,b1733,0
3,full,gene_level_disjoint_TVT,42,b2254,b2261,b3006,0
3,full,gene_level_disjoint_TVT,42,b0312,b0511,b1301,0
3,full,gene_level_disjoint_TVT,42,b0376,b0822,b3453,0
3,full,gene_level_disjoint_TVT,42,b0124,b0149,b2738,0
3,full,gene_level_disjoint_TVT,42,b2467,b3006,b4192,0
3,full,gene_level_disjoint_TVT,42,b1215,b3942,b4240,1
3,full,gene_level_disjoint_TVT,42,b0936,b2484,b2925,0
3,full,gene_level_disjoint_TVT,42,b2515,b3908,b3909,1
3,full,gene_level_disjoint_TVT,42,b0383,b2293,b4152,0
3,full,gene_level_disjoint_TVT,42,b2727,b3908,b3917,0
3,full,gene_level_disjoint_TVT,42,b1390,b2091,b3093,0
3,full,gene_level_disjoint_TVT,42,b2153,b2780,b3908,1
3,full,gene_level_disjoint_TVT,42,b1440,b1584,b1805,0
3,full,gene_level_disjoint_TVT,42,b0493,b2039,b3993,1
3,full,gene_level_disjoint_TVT,42,b2254,b3189,b3880,1
3,full,gene_level_disjoint_TVT,42,b0493,b2134,b2923,0
3,full,gene_level_disjoint_TVT,42,b0350,b1873,b3488,0
3,full,gene_level_disjoint_TVT,42,b0376,b1474,b2148,0
3,full,gene_level_disjoint_TVT,42,b0048,b2904,b3670,0
3,full,gene_level_disjoint_TVT,42,b0048,b0756,b4194,0
3,full,gene_level_disjoint_TVT,42,b2676,b3728,b4267,0
3,full,gene_level_disjoint_TVT,42,b0388,b2179,b3958,1
3,full,gene_level_disjoint_TVT,42,b1463,b2738,b3478,0
3,full,gene_level_disjoint_TVT,42,b1390,b3058,b3878,1
3,full,gene_level_disjoint_TVT,42,b1535,b2877,b3812,0
3,full,gene_level_disjoint_TVT,42,b0829,b1206,b1390,0
3,full,gene_level_disjoint_TVT,42,b0588,b1479,b1584,0
3,full,gene_level_disjoint_TVT,42,b0907,b3781,b3786,0
3,full,gene_level_disjoint_TVT,42,b1907,b2132,b3350,0
3,full,gene_level_disjoint_TVT,42,b0474,b1584,b1985,0
3,full,gene_level_disjoint_TVT,42,b0063,b1319,b2490,0
3,full,gene_level_disjoint_TVT,42,b1476,b3006,b4006,1
3,full,gene_level_disjoint_TVT,42,b2521,b3958,b4015,1
3,full,gene_level_disjoint_TVT,42,b0401,b1225,b4474,0
3,full,gene_level_disjoint_TVT,42,b0521,b0826,b4485,0
3,full,gene_level_disjoint_TVT,42,b0978,b1682,b3880,0
3,full,gene_level_disjoint_TVT,42,b0110,b0997,b4374,0
3,full,gene_level_disjoint_TVT,42,b1528,b2378,b3779,0
3,full,gene_level_disjoint_TVT,42,b0063,b0593,b4117,0
3,full,gene_level_disjoint_TVT,42,b0238,b0508,b3517,0
3,full,gene_level_disjoint_TVT,42,b0764,b2485,b3728,0
3,full,gene_level_disjoint_TVT,42,b0511,b1444,b2293,0
3,full,gene_level_disjoint_TVT,42,b0822,b1010,b2065,0
3,full,gene_level_disjoint_TVT,42,b0931,b0935,b1873,0
3,full,gene_level_disjoint_TVT,42,b2794,b2871,b3453,0
3,full,gene_level_disjoint_TVT,42,b1277,b1873,b2827,1
3,full,gene_level_disjoint_TVT,42,b0054,b2175,b2530,1
3,full,gene_level_disjoint_TVT,42,b0826,b0896,b2435,0
3,full,gene_level_disjoint_TVT,42,b0936,b3632,b4298,0
3,full,gene_level_disjoint_TVT,42,b3182,b3225,b4123,0
3,full,gene_level_disjoint_TVT,42,b0180,b1682,b2877,1
3,full,gene_level_disjoint_TVT,42,b0628,b2715,b3876,0
3,full,gene_level_disjoint_TVT,42,b0352,b4214,b4244,1
3,full,gene_level_disjoint_TVT,42,b1091,b2051,b3603,1
3,full,gene_level_disjoint_TVT,42,b2536,b2764,b3579,1
3,full,gene_level_disjoint_TVT,42,b0822,b3517,b4390,0
3,full,gene_level_disjoint_TVT,42,b0036,b0957,b3849,0
3,full,gene_level_disjoint_TVT,42,b3350,b3617,b4139,0
3,full,gene_level_disjoint_TVT,42,b1682,b2877,b3812,0
3,full,gene_level_disjoint_TVT,42,b2883,b3878,b4244,0
3,full,gene_level_disjoint_TVT,42,b0078,b0356,b4474,0
3,full,gene_level_disjoint_TVT,42,b2156,b2167,b3542,0
3,full,gene_level_disjoint_TVT,42,b2436,b3176,b3453,1
3,full,gene_level_disjoint_TVT,42,b1982,b2467,b4139,0
3,full,gene_level_disjoint_TVT,42,b0356,b2156,b4213,0
3,full,gene_level_disjoint_TVT,42,b2530,b3517,b3786,1
3,full,gene_level_disjoint_TVT,42,b0411,b0907,b2261,0
3,full,gene_level_disjoint_TVT,42,b0032,b2579,b3824,0
3,full,gene_level_disjoint_TVT,42,b0509,b1900,b3603,0
3,full,gene_level_disjoint_TVT,42,b1385,b2047,b4153,0
3,full,gene_level_disjoint_TVT,42,b0090,b3804,b4123,1
