fold_id,train_size,split_protocol,seed,g1,g2,g3,y_train
1,full,gene_level_disjoint_TVT,42,b2601,b2918,b3903,0
1,full,gene_level_disjoint_TVT,42,b0908,b2201,b2411,1
1,full,gene_level_disjoint_TVT,42,b0306,b1453,b3177,1
1,full,gene_level_disjoint_TVT,42,b1761,b3582,b4231,0
1,full,gene_level_disjoint_TVT,42,b0061,b2234,b2551,0
1,full,gene_level_disjoint_TVT,42,b0573,b3951,b4245,1
1,full,gene_level_disjoint_TVT,42,b0692,b1223,b2093,0
1,full,gene_level_disjoint_TVT,42,b2488,b3197,b3666,0
1,full,gene_level_disjoint_TVT,42,b2752,b3008,b3430,1
1,full,gene_level_disjoint_TVT,42,b1686,b2258,b2413,0
1,full,gene_level_disjoint_TVT,42,b0066,b1592,b2660,0
1,full,gene_level_disjoint_TVT,42,b0432,b0731,b0904,0
1,full,gene_level_disjoint_TVT,42,b0606,b1363,b1759,0
1,full,gene_level_disjoint_TVT,42,b1022,b1636,b2529,0
1,full,gene_level_disjoint_TVT,42,b0523,b0908,b3653,1
1,full,gene_level_disjoint_TVT,42,b0854,b1022,b1453,0
1,full,gene_level_disjoint_TVT,42,b0173,b2498,b4197,1
1,full,gene_level_disjoint_TVT,42,b0805,b3062,b3787,0
1,full,gene_level_disjoint_TVT,42,b0459,b1723,b3370,0
1,full,gene_level_disjoint_TVT,42,b0091,b3941,b4321,1
1,full,gene_level_disjoint_TVT,42,b0729,b2310,b3919,0
1,full,gene_level_disjoint_TVT,42,b1746,b1761,b2906,0
1,full,gene_level_disjoint_TVT,42,b1102,b1223,b2810,0
1,full,gene_level_disjoint_TVT,42,b0778,b0854,b3070,1
1,full,gene_level_disjoint_TVT,42,b0268,b1525,b3726,0
1,full,gene_level_disjoint_TVT,42,b0071,b2198,b2464,1
1,full,gene_level_disjoint_TVT,42,b1363,b1636,b2660,0
1,full,gene_level_disjoint_TVT,42,b0173,b2813,b3952,1
1,full,gene_level_disjoint_TVT,42,b0523,b0754,b1832,1
1,full,gene_level_disjoint_TVT,42,b0905,b2750,b3653,1
1,full,gene_level_disjoint_TVT,42,b0153,b0864,b3177,1
1,full,gene_level_disjoint_TVT,42,b1062,b3894,b3919,1
1,full,gene_level_disjoint_TVT,42,b2282,b2328,b3697,0
1,full,gene_level_disjoint_TVT,42,b0635,b1692,b3631,1
1,full,gene_level_disjoint_TVT,42,b1241,b2421,b3003,0
1,full,gene_level_disjoint_TVT,42,b0751,b1015,b4196,0
1,full,gene_level_disjoint_TVT,42,b0728,b3127,b3785,0
1,full,gene_level_disjoint_TVT,42,b0731,b1302,b4019,0
1,full,gene_level_disjoint_TVT,42,b1270,b2251,b2303,0
1,full,gene_level_disjoint_TVT,42,b0029,b0052,b0446,1
1,full,gene_level_disjoint_TVT,42,b0832,b0996,b2529,0
1,full,gene_level_disjoint_TVT,42,b1692,b1740,b3631,1
1,full,gene_level_disjoint_TVT,42,b0729,b1062,b3416,1
1,full,gene_level_disjoint_TVT,42,b0867,b1241,b2202,0
1,full,gene_level_disjoint_TVT,42,b0158,b1738,b2302,0
1,full,gene_level_disjoint_TVT,42,b0830,b3385,b4136,0
1,full,gene_level_disjoint_TVT,42,b0863,b1102,b2488,0
1,full,gene_level_disjoint_TVT,42,b0766,b1483,b3856,0
1,full,gene_level_disjoint_TVT,42,b1223,b3177,b3903,1
1,full,gene_level_disjoint_TVT,42,b0243,b0932,b3721,1
1,full,gene_level_disjoint_TVT,42,b1363,b2302,b3940,0
1,full,gene_level_disjoint_TVT,42,b1022,b1686,b2781,0
1,full,gene_level_disjoint_TVT,42,b0306,b1022,b2258,0
1,full,gene_level_disjoint_TVT,42,b0652,b3177,b4160,1
1,full,gene_level_disjoint_TVT,42,b1443,b1492,b1967,0
1,full,gene_level_disjoint_TVT,42,b0153,b0314,b2564,1
1,full,gene_level_disjoint_TVT,42,b2705,b3664,b3666,0
1,full,gene_level_disjoint_TVT,42,b1119,b2905,b2918,0
1,full,gene_level_disjoint_TVT,42,b2413,b4087,b4245,1
1,full,gene_level_disjoint_TVT,42,b0019,b1640,b3035,0
1,full,gene_level_disjoint_TVT,42,b0754,b1870,b3525,0
1,full,gene_level_disjoint_TVT,42,b2564,b3281,b3415,1
1,full,gene_level_disjoint_TVT,42,b0071,b2282,b4020,1
1,full,gene_level_disjoint_TVT,42,b1006,b2243,b4386,0
1,full,gene_level_disjoint_TVT,42,b0347,b0459,b3577,0
1,full,gene_level_disjoint_TVT,42,b2253,b3223,b3633,1
1,full,gene_level_disjoint_TVT,42,b0029,b0529,b1448,1
1,full,gene_level_disjoint_TVT,42,b0754,b2202,b2243,0
1,full,gene_level_disjoint_TVT,42,b0222,b0914,b2243,1
1,full,gene_level_disjoint_TVT,42,b0584,b2202,b3577,0
1,full,gene_level_disjoint_TVT,42,b1492,b3715,b4269,0
1,full,gene_level_disjoint_TVT,42,b2341,b3972,b4321,1
1,full,gene_level_disjoint_TVT,42,b0243,b0854,b4261,1
1,full,gene_level_disjoint_TVT,42,b0066,b0932,b2489,0
1,full,gene_level_disjoint_TVT,42,b0339,b1249,b1819,0
1,full,gene_level_disjoint_TVT,42,b0153,b2010,b3972,1
1,full,gene_level_disjoint_TVT,42,b0433,b1126,b2893,0
1,full,gene_level_disjoint_TVT,42,b1683,b2675,b3631,0
1,full,gene_level_disjoint_TVT,42,b1022,b1832,b2564,1
1,full,gene_level_disjoint_TVT,42,b1302,b2498,b4386,0
1,full,gene_level_disjoint_TVT,42,b0696,b0722,b4260,0
1,full,gene_level_disjoint_TVT,42,b2781,b3785,b4087,0
1,full,gene_level_disjoint_TVT,42,b0268,b0904,b1223,0
1,full,gene_level_disjoint_TVT,42,b1896,b2578,b4269,0
1,full,gene_level_disjoint_TVT,42,b0315,b0766,b2810,0
1,full,gene_level_disjoint_TVT,42,b0091,b1270,b1441,1
1,full,gene_level_disjoint_TVT,42,b0720,b1400,b3945,1
1,full,gene_level_disjoint_TVT,42,b0754,b3003,b3577,0
1,full,gene_level_disjoint_TVT,42,b0433,b0606,b4269,0
1,full,gene_level_disjoint_TVT,42,b0222,b2464,b2781,0
1,full,gene_level_disjoint_TVT,42,b0696,b0728,b4269,0
1,full,gene_level_disjoint_TVT,42,b1711,b2893,b4219,0
1,full,gene_level_disjoint_TVT,42,b0037,b0314,b2578,0
1,full,gene_level_disjoint_TVT,42,b0696,b0849,b1126,0
1,full,gene_level_disjoint_TVT,42,b1761,b2066,b2178,0
1,full,gene_level_disjoint_TVT,42,b1492,b2341,b3040,1
1,full,gene_level_disjoint_TVT,42,b0077,b2464,b2533,0
1,full,gene_level_disjoint_TVT,42,b2243,b2411,b3951,0
1,full,gene_level_disjoint_TVT,42,b1062,b4087,b4269,1
1,full,gene_level_disjoint_TVT,42,b0037,b0529,b4260,0
1,full,gene_level_disjoint_TVT,42,b0887,b1302,b3664,0
1,full,gene_level_disjoint_TVT,42,b1817,b1967,b2660,0
1,full,gene_level_disjoint_TVT,42,b0066,b0126,b3653,0
1,full,gene_level_disjoint_TVT,42,b0586,b3624,b4064,0
1,full,gene_level_disjoint_TVT,42,b1740,b2551,b3664,1
1,full,gene_level_disjoint_TVT,42,b1270,b1511,b4196,0
1,full,gene_level_disjoint_TVT,42,b0905,b3567,b4115,0
1,full,gene_level_disjoint_TVT,42,b0904,b3567,b3952,0
1,full,gene_level_disjoint_TVT,42,b0133,b0268,b2093,1
1,full,gene_level_disjoint_TVT,42,b0692,b1400,b3739,0
1,full,gene_level_disjoint_TVT,42,b0459,b2302,b3370,0
1,full,gene_level_disjoint_TVT,42,b0315,b0651,b3952,0
1,full,gene_level_disjoint_TVT,42,b0875,b2162,b3894,0
1,full,gene_level_disjoint_TVT,42,b0073,b0849,b3697,0
1,full,gene_level_disjoint_TVT,42,b0008,b1200,b2920,0
1,full,gene_level_disjoint_TVT,42,b1475,b3370,b3992,1
1,full,gene_level_disjoint_TVT,42,b0754,b3137,b3951,0
1,full,gene_level_disjoint_TVT,42,b0315,b3785,b4132,0
1,full,gene_level_disjoint_TVT,42,b0523,b1443,b2303,1
1,full,gene_level_disjoint_TVT,42,b0347,b2341,b4019,0
1,full,gene_level_disjoint_TVT,42,b0864,b1492,b2200,0
1,full,gene_level_disjoint_TVT,42,b0207,b3577,b4219,0
1,full,gene_level_disjoint_TVT,42,b0854,b1236,b2303,0
1,full,gene_level_disjoint_TVT,42,b1400,b3127,b3715,0
1,full,gene_level_disjoint_TVT,42,b0854,b3040,b3430,1
1,full,gene_level_disjoint_TVT,42,b0914,b1896,b2328,1
1,full,gene_level_disjoint_TVT,42,b0207,b0751,b3664,0
1,full,gene_level_disjoint_TVT,42,b0061,b1443,b3223,0
1,full,gene_level_disjoint_TVT,42,b1186,b1723,b1759,0
1,full,gene_level_disjoint_TVT,42,b0010,b2752,b3894,1
1,full,gene_level_disjoint_TVT,42,b2243,b3396,b3992,1
1,full,gene_level_disjoint_TVT,42,b0805,b1896,b3040,1
1,full,gene_level_disjoint_TVT,42,b0996,b2835,b3992,1
1,full,gene_level_disjoint_TVT,42,b2529,b2705,b2835,0
1,full,gene_level_disjoint_TVT,42,b0154,b0864,b2578,1
1,full,gene_level_disjoint_TVT,42,b2180,b2423,b2810,0
1,full,gene_level_disjoint_TVT,42,b3003,b3992,b4386,1
1,full,gene_level_disjoint_TVT,42,b1062,b3415,b3972,1
1,full,gene_level_disjoint_TVT,42,b0446,b2255,b2688,0
1,full,gene_level_disjoint_TVT,42,b1740,b3785,b3943,1
1,full,gene_level_disjoint_TVT,42,b0207,b2835,b2893,0
1,full,gene_level_disjoint_TVT,42,b0954,b1302,b2202,0
1,full,gene_level_disjoint_TVT,42,b0635,b3577,b4367,1
1,full,gene_level_disjoint_TVT,42,b0010,b0337,b3396,0
1,full,gene_level_disjoint_TVT,42,b0778,b1896,b3919,1
1,full,gene_level_disjoint_TVT,42,b0433,b1102,b3857,0
1,full,gene_level_disjoint_TVT,42,b1723,b2421,b3715,0
1,full,gene_level_disjoint_TVT,42,b0071,b1819,b4386,1
1,full,gene_level_disjoint_TVT,42,b1814,b2919,b3951,0
1,full,gene_level_disjoint_TVT,42,b1062,b2258,b2660,1
1,full,gene_level_disjoint_TVT,42,b3582,b3726,b4386,0
1,full,gene_level_disjoint_TVT,42,b1363,b1443,b4384,0
1,full,gene_level_disjoint_TVT,42,b0268,b1199,b2258,0
1,full,gene_level_disjoint_TVT,42,b1015,b1746,b4260,0
1,full,gene_level_disjoint_TVT,42,b0314,b1101,b3396,0
1,full,gene_level_disjoint_TVT,42,b0692,b2066,b3894,0
1,full,gene_level_disjoint_TVT,42,b0864,b2010,b2578,0
1,full,gene_level_disjoint_TVT,42,b0954,b1524,b1723,0
1,full,gene_level_disjoint_TVT,42,b0073,b0331,b3903,0
1,full,gene_level_disjoint_TVT,42,b2905,b3040,b3577,1
1,full,gene_level_disjoint_TVT,42,b0268,b0337,b3137,0
1,full,gene_level_disjoint_TVT,42,b0029,b1246,b2935,1
1,full,gene_level_disjoint_TVT,42,b0830,b1102,b4019,0
1,full,gene_level_disjoint_TVT,42,b3396,b4260,b4268,0
1,full,gene_level_disjoint_TVT,42,b0635,b0856,b2810,1
1,full,gene_level_disjoint_TVT,42,b0152,b1683,b4261,1
1,full,gene_level_disjoint_TVT,42,b1241,b4138,b4269,0
1,full,gene_level_disjoint_TVT,42,b0693,b3621,b4132,0
1,full,gene_level_disjoint_TVT,42,b3430,b3624,b4269,0
1,full,gene_level_disjoint_TVT,42,b0446,b2251,b2552,0
1,full,gene_level_disjoint_TVT,42,b1249,b1363,b2223,0
1,full,gene_level_disjoint_TVT,42,b0692,b1761,b4478,0
1,full,gene_level_disjoint_TVT,42,b1695,b3631,b4132,0
1,full,gene_level_disjoint_TVT,42,b1896,b2291,b2905,0
1,full,gene_level_disjoint_TVT,42,b0996,b2198,b3370,0
1,full,gene_level_disjoint_TVT,42,b0066,b3633,b3972,1
1,full,gene_level_disjoint_TVT,42,b0077,b0849,b0856,0
1,full,gene_level_disjoint_TVT,42,b0268,b1692,b3525,0
1,full,gene_level_disjoint_TVT,42,b0867,b3367,b4132,0
1,full,gene_level_disjoint_TVT,42,b0315,b0766,b2242,0
1,full,gene_level_disjoint_TVT,42,b1223,b1740,b1759,1
1,full,gene_level_disjoint_TVT,42,b0734,b1443,b3564,0
1,full,gene_level_disjoint_TVT,42,b0751,b1467,b1711,0
1,full,gene_level_disjoint_TVT,42,b1711,b3396,b3430,0
1,full,gene_level_disjoint_TVT,42,b2529,b2724,b3197,0
1,full,gene_level_disjoint_TVT,42,b0073,b1692,b2906,0
1,full,gene_level_disjoint_TVT,42,b1817,b2533,b4160,1
1,full,gene_level_disjoint_TVT,42,b0529,b3396,b3726,0
1,full,gene_level_disjoint_TVT,42,b0073,b0729,b1524,0
1,full,gene_level_disjoint_TVT,42,b0243,b2705,b3951,1
1,full,gene_level_disjoint_TVT,42,b2253,b2328,b2935,0
1,full,gene_level_disjoint_TVT,42,b2464,b3416,b3856,0
1,full,gene_level_disjoint_TVT,42,b0722,b2529,b3415,0
1,full,gene_level_disjoint_TVT,42,b0863,b1236,b1771,0
1,full,gene_level_disjoint_TVT,42,b1679,b2066,b4478,0
1,full,gene_level_disjoint_TVT,42,b0019,b2312,b2705,1
1,full,gene_level_disjoint_TVT,42,b1101,b1525,b2258,0
1,full,gene_level_disjoint_TVT,42,b0731,b1200,b2688,0
1,full,gene_level_disjoint_TVT,42,b1006,b1686,b3128,0
1,full,gene_level_disjoint_TVT,42,b1062,b3621,b4196,1
1,full,gene_level_disjoint_TVT,42,b2303,b2498,b2935,0
1,full,gene_level_disjoint_TVT,42,b0864,b3640,b3721,0
1,full,gene_level_disjoint_TVT,42,b0731,b2178,b2310,0
1,full,gene_level_disjoint_TVT,42,b1200,b2258,b3856,0
1,full,gene_level_disjoint_TVT,42,b0586,b1849,b2240,0
1,full,gene_level_disjoint_TVT,42,b0728,b1363,b3416,0
1,full,gene_level_disjoint_TVT,42,b1740,b1746,b2498,1
1,full,gene_level_disjoint_TVT,42,b1264,b1692,b3197,1
1,full,gene_level_disjoint_TVT,42,b0904,b1759,b3633,1
1,full,gene_level_disjoint_TVT,42,b0008,b2464,b3739,0
1,full,gene_level_disjoint_TVT,42,b0766,b0915,b2906,1
1,full,gene_level_disjoint_TVT,42,b0268,b1264,b2234,1
1,full,gene_level_disjoint_TVT,42,b0268,b1492,b2750,1
1,full,gene_level_disjoint_TVT,42,b0635,b2488,b2489,1
1,full,gene_level_disjoint_TVT,42,b0243,b1119,b2312,1
1,full,gene_level_disjoint_TVT,42,b2028,b3003,b3992,1
1,full,gene_level_disjoint_TVT,42,b2421,b2533,b2835,0
1,full,gene_level_disjoint_TVT,42,b1832,b3919,b4069,0
1,full,gene_level_disjoint_TVT,42,b0158,b1692,b1849,0
1,full,gene_level_disjoint_TVT,42,b1224,b1492,b3127,0
1,full,gene_level_disjoint_TVT,42,b1223,b2601,b3715,0
1,full,gene_level_disjoint_TVT,42,b0904,b1640,b2328,0
1,full,gene_level_disjoint_TVT,42,b0432,b0576,b1967,0
1,full,gene_level_disjoint_TVT,42,b1200,b3370,b3416,0
1,full,gene_level_disjoint_TVT,42,b1759,b2243,b3857,0
1,full,gene_level_disjoint_TVT,42,b0010,b2551,b3857,0
1,full,gene_level_disjoint_TVT,42,b0575,b2198,b3903,0
1,full,gene_level_disjoint_TVT,42,b0243,b0268,b2918,1
1,full,gene_level_disjoint_TVT,42,b2201,b2752,b2919,1
1,full,gene_level_disjoint_TVT,42,b1475,b3903,b4367,0
1,full,gene_level_disjoint_TVT,42,b2291,b4141,b4261,1
1,full,gene_level_disjoint_TVT,42,b0153,b0576,b1302,0
1,full,gene_level_disjoint_TVT,42,b0731,b1102,b4160,1
1,full,gene_level_disjoint_TVT,42,b1734,b1849,b3528,0
1,full,gene_level_disjoint_TVT,42,b1400,b1734,b2529,0
1,full,gene_level_disjoint_TVT,42,b0863,b3577,b3666,0
1,full,gene_level_disjoint_TVT,42,b2341,b2918,b4261,1
1,full,gene_level_disjoint_TVT,42,b0446,b1519,b2551,0
1,full,gene_level_disjoint_TVT,42,b1101,b1270,b2028,0
1,full,gene_level_disjoint_TVT,42,b0153,b0596,b4197,0
1,full,gene_level_disjoint_TVT,42,b1636,b1692,b1967,0
1,full,gene_level_disjoint_TVT,42,b1443,b1740,b3940,1
1,full,gene_level_disjoint_TVT,42,b1636,b1849,b4064,0
1,full,gene_level_disjoint_TVT,42,b2750,b3666,b3992,1
1,full,gene_level_disjoint_TVT,42,b0306,b2243,b2813,0
1,full,gene_level_disjoint_TVT,42,b2255,b3370,b3415,0
1,full,gene_level_disjoint_TVT,42,b0073,b1102,b4136,0
1,full,gene_level_disjoint_TVT,42,b2551,b3567,b4196,0
1,full,gene_level_disjoint_TVT,42,b2489,b3624,b3697,0
1,full,gene_level_disjoint_TVT,42,b0337,b2303,b3128,0
1,full,gene_level_disjoint_TVT,42,b0306,b0522,b3396,1
1,full,gene_level_disjoint_TVT,42,b2498,b3367,b4032,0
1,full,gene_level_disjoint_TVT,42,b3003,b4019,b4196,0
1,full,gene_level_disjoint_TVT,42,b0904,b0915,b1640,1
1,full,gene_level_disjoint_TVT,42,b1236,b1525,b3857,0
1,full,gene_level_disjoint_TVT,42,b0268,b2488,b4132,0
1,full,gene_level_disjoint_TVT,42,b0586,b0754,b3621,0
1,full,gene_level_disjoint_TVT,42,b1746,b2202,b2893,0
1,full,gene_level_disjoint_TVT,42,b0586,b3415,b4087,0
1,full,gene_level_disjoint_TVT,42,b2724,b3012,b3972,1
1,full,gene_level_disjoint_TVT,42,b0652,b0696,b4261,1
1,full,gene_level_disjoint_TVT,42,b2234,b2310,b3137,0
1,full,gene_level_disjoint_TVT,42,b0915,b3582,b4070,1
1,full,gene_level_disjoint_TVT,42,b0432,b0915,b3432,1
1,full,gene_level_disjoint_TVT,42,b2341,b2893,b3785,0
1,full,gene_level_disjoint_TVT,42,b0159,b0459,b2601,1
1,full,gene_level_disjoint_TVT,42,b0126,b2200,b3951,0
1,full,gene_level_disjoint_TVT,42,b1686,b2781,b2935,0
1,full,gene_level_disjoint_TVT,42,b1015,b1126,b3666,0
1,full,gene_level_disjoint_TVT,42,b0904,b1738,b3941,1
1,full,gene_level_disjoint_TVT,42,b0908,b1101,b3926,1
1,full,gene_level_disjoint_TVT,42,b0734,b1241,b3631,0
1,full,gene_level_disjoint_TVT,42,b1022,b2341,b4087,0
1,full,gene_level_disjoint_TVT,42,b0173,b0734,b0849,1
1,full,gene_level_disjoint_TVT,42,b0073,b1453,b3070,0
1,full,gene_level_disjoint_TVT,42,b0864,b1119,b2660,0
1,full,gene_level_disjoint_TVT,42,b0029,b1759,b2303,1
1,full,gene_level_disjoint_TVT,42,b0052,b0751,b1692,1
1,full,gene_level_disjoint_TVT,42,b1186,b1199,b3127,0
1,full,gene_level_disjoint_TVT,42,b0586,b1870,b4384,0
1,full,gene_level_disjoint_TVT,42,b1524,b1686,b4141,0
1,full,gene_level_disjoint_TVT,42,b0522,b1443,b3857,1
1,full,gene_level_disjoint_TVT,42,b0914,b2752,b4138,1
1,full,gene_level_disjoint_TVT,42,b0066,b0459,b3697,0
1,full,gene_level_disjoint_TVT,42,b2291,b3640,b3903,0
1,full,gene_level_disjoint_TVT,42,b0887,b3012,b3941,1
1,full,gene_level_disjoint_TVT,42,b0652,b1400,b2533,0
1,full,gene_level_disjoint_TVT,42,b0894,b1363,b1967,0
1,full,gene_level_disjoint_TVT,42,b0331,b0586,b2178,0
1,full,gene_level_disjoint_TVT,42,b0339,b2464,b2705,0
1,full,gene_level_disjoint_TVT,42,b1441,b1453,b2413,0
1,full,gene_level_disjoint_TVT,42,b1015,b1126,b1746,0
1,full,gene_level_disjoint_TVT,42,b1592,b2688,b3197,0
1,full,gene_level_disjoint_TVT,42,b0529,b1270,b4064,0
1,full,gene_level_disjoint_TVT,42,b0073,b0126,b0754,0
1,full,gene_level_disjoint_TVT,42,b2302,b2421,b3857,0
1,full,gene_level_disjoint_TVT,42,b0522,b3370,b4269,1
1,full,gene_level_disjoint_TVT,42,b0159,b0222,b2312,1
1,full,gene_level_disjoint_TVT,42,b0158,b2954,b4268,0
1,full,gene_level_disjoint_TVT,42,b0692,b0754,b3212,0
1,full,gene_level_disjoint_TVT,42,b0523,b1692,b4384,1
1,full,gene_level_disjoint_TVT,42,b2705,b3640,b3721,0
1,full,gene_level_disjoint_TVT,42,b0932,b1723,b3926,0
1,full,gene_level_disjoint_TVT,42,b0849,b3919,b4138,0
1,full,gene_level_disjoint_TVT,42,b0315,b0832,b2242,0
1,full,gene_level_disjoint_TVT,42,b0159,b0268,b1200,1
1,full,gene_level_disjoint_TVT,42,b0154,b0651,b0914,1
1,full,gene_level_disjoint_TVT,42,b0339,b2675,b4321,0
1,full,gene_level_disjoint_TVT,42,b0066,b0433,b1126,0
1,full,gene_level_disjoint_TVT,42,b0061,b0830,b3664,0
1,full,gene_level_disjoint_TVT,42,b1524,b2675,b3577,0
1,full,gene_level_disjoint_TVT,42,b1009,b2483,b4261,1
1,full,gene_level_disjoint_TVT,42,b0243,b1511,b2223,1
1,full,gene_level_disjoint_TVT,42,b0336,b2341,b3070,0
1,full,gene_level_disjoint_TVT,42,b1006,b1679,b2413,0
1,full,gene_level_disjoint_TVT,42,b0529,b1062,b1448,1
1,full,gene_level_disjoint_TVT,42,b0849,b2421,b2533,0
1,full,gene_level_disjoint_TVT,42,b1448,b3432,b4141,0
1,full,gene_level_disjoint_TVT,42,b0887,b3631,b3951,0
1,full,gene_level_disjoint_TVT,42,b0336,b3396,b4115,0
1,full,gene_level_disjoint_TVT,42,b0019,b0029,b1967,1
1,full,gene_level_disjoint_TVT,42,b0008,b0336,b4367,0
1,full,gene_level_disjoint_TVT,42,b0019,b2813,b3785,0
1,full,gene_level_disjoint_TVT,42,b0339,b0635,b4160,1
1,full,gene_level_disjoint_TVT,42,b0008,b1723,b4269,0
1,full,gene_level_disjoint_TVT,42,b2705,b2781,b3894,0
1,full,gene_level_disjoint_TVT,42,b1695,b2223,b3715,0
1,full,gene_level_disjoint_TVT,42,b0133,b0347,b1186,1
1,full,gene_level_disjoint_TVT,42,b0575,b0614,b2243,0
1,full,gene_level_disjoint_TVT,42,b3415,b3567,b3633,1
1,full,gene_level_disjoint_TVT,42,b0731,b0875,b0996,0
1,full,gene_level_disjoint_TVT,42,b0606,b2781,b3697,0
1,full,gene_level_disjoint_TVT,42,b1636,b3177,b4115,1
1,full,gene_level_disjoint_TVT,42,b0077,b1817,b3035,0
1,full,gene_level_disjoint_TVT,42,b0152,b3177,b3972,1
1,full,gene_level_disjoint_TVT,42,b2425,b3430,b3577,0
1,full,gene_level_disjoint_TVT,42,b0433,b1686,b2282,0
1,full,gene_level_disjoint_TVT,42,b1819,b2234,b4386,0
1,full,gene_level_disjoint_TVT,42,b0207,b2253,b4219,0
1,full,gene_level_disjoint_TVT,42,b1711,b2202,b3943,0
1,full,gene_level_disjoint_TVT,42,b1819,b2303,b3003,0
1,full,gene_level_disjoint_TVT,42,b1363,b3128,b3633,1
1,full,gene_level_disjoint_TVT,42,b0339,b1022,b4260,0
1,full,gene_level_disjoint_TVT,42,b1363,b1679,b2601,0
1,full,gene_level_disjoint_TVT,42,b1511,b2180,b3396,0
1,full,gene_level_disjoint_TVT,42,b0446,b0754,b3070,0
1,full,gene_level_disjoint_TVT,42,b2200,b3177,b3624,1
1,full,gene_level_disjoint_TVT,42,b1711,b2066,b3624,0
1,full,gene_level_disjoint_TVT,42,b0337,b1223,b1692,0
1,full,gene_level_disjoint_TVT,42,b1241,b4070,b4356,0
